shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
147,6,0.1552533688581396,,
148,4,0.2703588271293937,,
149,8,0.16103459100005685,,
150,2,0.14396553527134193,,
151,3,0.27671661988917123,,
152,3,0.1688511880313329,,
153,8,0.2103979425142833,,
154,3,0.27524582368854295,,
155,4,0.16766295347640908,,
156,5,0.18548422872968018,,
157,10,0.19812578910197506,,
158,3,0.22998830073255036,,
159,5,0.2566707652908479,,
160,4,0.20100529985171264,,
161,9,0.1972411059020266,,
162,1,0.09949223503285529,,
163,4,0.26807698519458567,,
164,3,0.2247901762168549,,
165,3,0.17798181774754598,,
166,5,0.2911759552375529,,
167,4,0.20004001744815902,,
168,8,0.21337138127059954,,
169,3,0.24160537238958701,,
170,6,0.2140625235649335,,
171,4,0.2585640741184749,,
172,3,0.17807886197618808,,
173,5,0.1556598350833715,,
174,5,0.1839875184547169,,
175,9,0.19877174517963977,,
176,5,0.25232894142581536,,
177,5,0.2412718519444287,,
178,1,0.21370159234530664,,
179,3,0.21904414790270163,,
180,4,0.16866810087125877,,
181,4,0.21202072777024755,,
182,2,0.2541694920810371,,
183,4,0.20163924284670426,,
184,4,0.1774947381959625,,
185,8,0.24429866083669732,,
186,2,0.174297764507702,,
187,4,0.15390550621167598,,
188,3,0.24762222624608374,,
189,3,0.15906272967240942,,
190,3,0.21762014843216235,,
191,4,0.2191505294889471,,
192,2,0.19919026618683838,,
193,5,0.1986069774690959,,
194,2,0.16491101110464637,,
195,2,0.20475838120041584,,
196,5,0.19944032635470213,,
197,2,0.24876549550210392,,
198,4,0.17655120324564422,,
199,3,0.146965840256236,,
200,3,0.16055404491654882,,
201,1,0.08398758792888027,,
202,4,0.15948734448949414,,
203,5,0.19375910610066152,,
204,7,0.23296556296036236,,
205,2,0.230192739427111,,
206,1,0.2614554085216077,,
207,3,0.18052241513779643,,
209,4,0.2512506265272901,,
210,4,0.18572569927031024,,
211,6,0.2019750690149995,,
212,3,0.22654741153102168,,
213,3,0.2276567450963272,,
214,1,0.15121399193660687,,
215,5,0.13864253944978316,,
216,4,0.21593957477541093,,
217,3,0.1778998835194678,,
218,9,0.1558547738421628,,
219,2,0.10176923639396987,,
220,2,0.10165957532693372,,
221,1,0.28403452625952974,,
222,1,0.11450515890045393,,
225,3,0.18438727793052956,,
226,6,0.13224325595850686,,
227,2,0.15192444645839923,,
228,2,0.20442049056639666,,
229,3,0.2065553994666884,,
230,1,0.022451251731189795,,
231,2,0.18924843566191324,,
232,4,0.16375346002243818,,
233,1,0.26935932939994567,,
234,5,0.22394200581161328,,
236,2,0.19062714590556556,,
237,6,0.22429792331765844,,
238,4,0.11806560583279328,,
239,4,0.2623456506742302,,
240,2,0.16511304871782406,,
241,3,0.2102317837364737,,
242,2,0.24112170210685277,,
243,1,0.0025047923790165864,,
244,3,0.1866521693804957,,
245,2,0.19261352999917913,,
246,2,0.24487181040363137,,
247,2,0.16761585908119464,,
248,2,0.16589411629865275,,
249,2,0.17122599970419794,,
250,2,0.17969507350117297,,
251,1,0.14959813069663092,,
252,2,0.28121860713636254,,
253,5,0.17194550351046417,,
254,1,0.07753338791056653,,
255,1,0.3603164684351166,,
256,2,0.1810981817035563,,
257,1,0.1739799428167971,,
258,2,0.2352284666477112,,
259,5,0.233291074254201,,
260,4,0.18638465467752363,,
261,1,0.09914334275265463,,
262,2,0.1257198001623684,,
263,3,0.21965082379190903,,
264,2,0.2475168360418874,,
265,1,0.2525304699387302,,
266,2,0.3569985707846898,,
267,4,0.1400834894178955,,
268,1,0.07447505163796021,,
269,1,0.2935002550114779,,
270,1,0.17675246719600826,,
271,1,0.39975324688828273,,
273,3,0.24397259335521904,,
275,1,0.34778110475073265,,
276,3,0.2142488465865573,,
277,3,0.16246535806689125,,
278,5,0.1666129731095221,,
280,1,0.30743969231514684,,
281,2,0.18369287104050333,,
283,3,0.15931498843777486,,
285,4,0.25149615294750527,,
286,1,0.26123321353907736,,
287,3,0.15415040487728485,,
288,5,0.2019313184029715,,
289,2,0.1729009714096722,,
290,1,0.2761439990104691,,
291,2,0.26465339174738234,,
292,1,0.2672317836494121,,
293,2,0.23186468804098492,,
294,1,0.17763743175643754,,
297,1,0.23231148311518648,,
299,3,0.17824848274385807,,
300,1,0.21195298475268895,,
301,2,0.1411680912313636,,
302,3,0.1833406211621574,,
303,2,0.16682035913069265,,
304,1,0.1947867915027289,,
307,2,0.336034528304371,,
308,1,0.0281600518904941,,
309,2,0.24836350999496304,,
310,3,0.1338383342055783,,
311,1,0.22207713653528102,,
312,1,0.2290780943253286,,
313,1,0.20309924718416467,,
314,3,0.2919570683819243,,
315,2,0.06576646113904788,,
316,1,0.12887857928972876,,
317,2,0.11863402039388726,,
318,2,0.09613956295029176,,
320,2,0.2527782849856028,,
321,4,0.24833896901367017,,
322,1,0.1850771123283275,,
323,2,0.19394931926947256,,
324,1,0.3000945477684866,,
325,2,0.26263664857730223,,
326,2,0.09991409821386549,,
327,2,0.1498458443966874,,
328,2,0.12073662659548362,,
330,1,0.24949576121902448,,
331,3,0.35373320751743176,,
