shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
628,1,0.17489586511323765,,
641,1,0.0595841250391218,,
644,1,0.1395636054161709,,
645,2,0.23701423790545945,,
646,1,0.041886461594106715,,
653,1,0.21442466234272178,,
659,1,0.24161486774154622,,
664,1,0.3153653905796452,,
684,1,0.07178069319644173,,
691,1,0.05157468121391099,,
701,1,0.2697367673440078,,
705,1,0.14299099877450155,,
706,1,0.1393103509120778,,
707,2,0.1229481636186761,,
715,1,0.13837778823675703,,
720,1,0.13907396635641056,,
728,1,0.20258370046632213,,
743,1,0.2717179559345533,,
752,1,0.11416497699365852,,
756,1,0.07448332449183169,,
762,1,0.14981554609016104,,
770,1,0.20835666436586486,,
772,1,0.19667289620013442,,
779,1,0.21391333512393323,,
786,1,0.1175937993886177,,
788,1,0.21066079481761998,,
802,1,0.2382079752629544,,
807,1,0.30334743555539884,,
814,1,0.13516016599479913,,
816,1,0.21197925868443923,,
817,1,0.12163825134042883,,
819,1,0.31872970320513105,,
826,1,0.32757944464968514,,
833,1,0.2669406773613399,,
838,1,0.05692498337708807,,
839,1,0.2921327853349366,,
848,1,0.41730162566759693,,
849,1,0.10938201769511728,,
853,1,0.25870270176217874,,
857,1,0.13740641813919446,,
863,1,0.2822194205425266,,
864,1,0.250339691709431,,
871,1,0.19673334107238657,,
875,1,0.15198589468706553,,
876,1,0.0352070659547539,,
883,1,0.14792972729477294,,
918,1,0.18763549243485872,,
940,2,0.1313174525199533,,
943,2,0.22664849286680172,,
973,1,0.15801901158648388,,
980,1,0.16422119460965195,,
982,1,0.09967659489318344,,
990,1,0.1953338418500122,,
998,1,0.01420391755610812,,
1002,2,0.22497923253147975,,
1038,1,0.16813520798947426,,
1046,1,0.18153533733318353,,
1048,1,0.06845982653856442,,
1056,1,0.18329764163886403,,
1059,1,0.20108428320763205,,
1063,1,0.09598724723567706,,
1084,1,0.31145702280546267,,
1090,1,0.18363515106551517,,
1091,1,0.24144091292670355,,
1103,1,0.07986602890835746,,
1123,1,0.07142444464437847,,
1148,1,0.11379412322438197,,
1195,1,0.026533849845051923,,
1230,1,0.16706420458651558,,
